Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null
19350	-980.347	-171.079	-809.268	0.872202	0.677764	0.317606	0.688984	0.09501803	0.8663785	0.6889839	0.3176064	0.677764	0.8722021	0.03344793	0.0615701	0.1336215	69.38825	0.02875358	0.0258493	0.0258493	0.0258493	0.0258493	0.0258493	0.0258493	0.0709867	0.0709867	0.0709867	0.0709867	0.0709867	0.0709867	0.0698307	0.0698307	0.0698307	0.0698307	0.0698307	0.0698307	69.38825	1758.837	0.3520167	0.01132345	0.971226	0.0174501	0.0113234	0.01745007	0.9886766	0.9712265
19400	-980.516	-169.943	-810.573	0.554089	0.690282	0.440391	0.691199	0.09414297	0.8964165	0.6911988	0.4403911	0.6902819	0.5540887	0.0520417	0.04210127	0.1035835	69.38825	0.02830932	0.0474202	0.0474202	0.0474202	0.0474202	0.0474202	0.0474202	0.0596628	0.0596628	0.0596628	0.0596628	0.0596628	0.0596628	0.0595837	0.0595837	0.0595837	0.0595837	0.0595837	0.0595837	69.38825	1758.837	0.5527943	0.5265667	0.0999525	0.373481	0.526567	0.3734808	0.4734333	0.09995252
19450	-981.504	-172.652	-808.852	0.939423	0.897036	0.262862	0.796785	0.1076861	0.8512285	0.7967853	0.262862	0.8970358	0.9394226	0.04348803	0.06419811	0.1487715	69.38825	0.01857609	0.0193859	0.0193859	0.0193859	0.0193859	0.0193859	0.0193859	0.0692819	0.0692819	0.0692819	0.0692819	0.0692819	0.0692819	0.0779988	0.0779988	0.0779988	0.0779988	0.0779988	0.0779988	69.38825	1758.837	0.4038405	0.3052291	0.203249	0.491522	0.305229	0.4915222	0.6947709	0.2032487
19500	-979.917	-170.834	-809.083	0.176972	0.895051	0.458597	0.601536	0.1173145	0.9202788	0.6015361	0.4585974	0.895051	0.1769724	0.06264947	0.05466506	0.0797212	69.38825	0.02900627	0.0850299	0.0850299	0.0850299	0.0850299	0.0850299	0.0850299	0.032813	0.032813	0.032813	0.032813	0.032813	0.032813	0.0488238	0.0488238	0.0488238	0.0488238	0.0488238	0.0488238	69.38825	1758.837	0.5340299	0.659847	0.293712	0.0464406	0.659847	0.0464406	0.340153	0.2937124
19550	-978.811	-169.369	-809.442	0.618697	0.614743	0.386635	0.839437	0.09623716	0.9139695	0.8394368	0.3866351	0.6147429	0.6186972	0.04170142	0.05453573	0.08603054	69.38825	0.03667951	0.0441842	0.0441842	0.0441842	0.0441842	0.0441842	0.0441842	0.070704	0.070704	0.070704	0.070704	0.070704	0.070704	0.0517785	0.0517785	0.0517785	0.0517785	0.0517785	0.0517785	69.38825	1758.837	0.4333194	0.09713661	0.402096	0.500768	0.0971366	0.5007676	0.9028634	0.4020958
19600	-980.865	-171.458	-809.407	0.826931	0.646494	0.308779	0.626953	0.1095413	0.869319	0.6269534	0.3087786	0.6464942	0.8269313	0.04368378	0.06585756	0.130681	69.38825	0.02650057	0.0258815	0.0258815	0.0258815	0.0258815	0.0258815	0.0258815	0.0693124	0.0693124	0.0693124	0.0693124	0.0693124	0.0693124	0.0714728	0.0714728	0.0714728	0.0714728	0.0714728	0.0714728	69.38825	1758.837	0.3987881	0.3651914	0.43213	0.202679	0.365191	0.2026787	0.6348086	0.4321299
19650	-981.585	-171.468	-810.117	0.960448	0.757515	0.335279	0.364285	0.1193792	0.9531742	0.3642846	0.3352786	0.7575154	0.9604482	0.07526159	0.04411764	0.04682582	69.38825	0.05450838	0.0169696	0.0169696	0.0169696	0.0169696	0.0169696	0.0169696	0.0486115	0.0486115	0.0486115	0.0486115	0.0486115	0.0486115	0.101086	0.101086	0.101086	0.101086	0.101086	0.101086	69.38825	1758.837	0.6304412	0.8760127	0.00242181	0.121566	0.876013	0.1215655	0.1239873	0.002421813
19700	-980.551	-168.989	-811.562	0.506714	0.555484	0.203402	0.71233	0.103377	0.9483524	0.7123304	0.2034024	0.5554842	0.506714	0.0261191	0.07725794	0.05164756	69.38825	0.0514601	0.0306719	0.0306719	0.0306719	0.0306719	0.0306719	0.0306719	0.0764096	0.0764096	0.0764096	0.0764096	0.0764096	0.0764096	0.0595852	0.0595852	0.0595852	0.0595852	0.0595852	0.0595852	69.38825	1758.837	0.2526586	0.4827349	0.208827	0.308438	0.482735	0.3084379	0.5172651	0.2088271
19750	-979.553	-170.303	-809.249	0.163224	0.539133	0.278968	0.947585	0.1062903	0.9408294	0.9475852	0.2789682	0.5391327	0.1632237	0.04525411	0.06103624	0.05917062	69.38825	0.03496003	0.0868964	0.0868964	0.0868964	0.0868964	0.0868964	0.0868964	0.0508429	0.0508429	0.0508429	0.0508429	0.0508429	0.0508429	0.0289273	0.0289273	0.0289273	0.0289273	0.0289273	0.0289273	69.38825	1758.837	0.4257594	0.06147899	0.0590524	0.879469	0.061479	0.8794686	0.938521	0.05905244
19800	-982.675	-173.441	-809.233	0.0826837	0.797045	0.08389	0.304394	0.1084455	0.9211697	0.3043937	0.08388997	0.7970447	0.08268367	0.05068403	0.05776149	0.07883025	69.38825	0.03840557	0.0364982	0.0364982	0.0364982	0.0364982	0.0364982	0.0364982	0.0359734	0.0359734	0.0359734	0.0359734	0.0359734	0.0359734	0.0941951	0.0941951	0.0941951	0.0941951	0.0941951	0.0941951	69.38825	1758.837	0.4673686	0.06833137	0.223505	0.708163	0.0683314	0.7081632	0.9316686	0.2235055
19850	-980.638	-171.063	-809.575	0.277859	0.824498	0.55811	0.751292	0.1042758	0.9329278	0.751292	0.55811	0.8244978	0.277859	0.03767945	0.06659638	0.06707215	69.38825	0.03242746	0.0815305	0.0815305	0.0815305	0.0815305	0.0815305	0.0815305	0.0405905	0.0405905	0.0405905	0.0405905	0.0405905	0.0405905	0.0445457	0.0445457	0.0445457	0.0445457	0.0445457	0.0445457	69.38825	1758.837	0.361344	0.1735777	0.582582	0.24384	0.173578	0.2438401	0.8264223	0.5825822
19900	-979.396	-169.975	-809.42	0.70204	0.87674	0.395401	0.985785	0.09744805	0.8613108	0.9857854	0.3954009	0.8767404	0.70204	0.03131606	0.06613199	0.1386892	69.38825	0.02786824	0.0382735	0.0382735	0.0382735	0.0382735	0.0382735	0.0382735	0.0679551	0.0679551	0.0679551	0.0679551	0.0679551	0.0679551	0.0604381	0.0604381	0.0604381	0.0604381	0.0604381	0.0604381	69.38825	1758.837	0.3213616	0.2212015	0.162072	0.616726	0.221201	0.6167262	0.7787985	0.1620723
19950	-982.132	-170.85	-811.281	0.71236	0.472619	0.505346	0.578842	0.08311759	0.9323471	0.5788421	0.5053464	0.4726192	0.7123595	0.03453501	0.04858258	0.06765286	69.38825	0.03690683	0.0468085	0.0468085	0.0468085	0.0468085	0.0468085	0.0468085	0.0659834	0.0659834	0.0659834	0.0659834	0.0659834	0.0659834	0.0538748	0.0538748	0.0538748	0.0538748	0.0538748	0.0538748	69.38825	1758.837	0.4154958	0.7596223	0.0961934	0.144184	0.759622	0.1441843	0.2403777	0.09619338
20000	-978.698	-169.543	-809.156	0.85201	0.998313	0.340289	0.59479	0.09849064	0.9161739	0.5947901	0.3402889	0.9983127	0.8520103	0.04190974	0.0565809	0.08382613	69.38825	0.03174242	0.0216276	0.0216276	0.0216276	0.0216276	0.0216276	0.0216276	0.0541508	0.0541508	0.0541508	0.0541508	0.0541508	0.0541508	0.0908883	0.0908883	0.0908883	0.0908883	0.0908883	0.0908883	69.38825	1758.837	0.42552	0.7361009	0.24988	0.0140195	0.736101	0.01401951	0.2638991	0.2498796
20050	-979.532	-170.116	-809.416	0.431609	0.714977	0.322416	0.483851	0.09405323	0.9236751	0.4838506	0.3224156	0.7149767	0.4316093	0.03288591	0.06116732	0.0763249	69.38825	0.03219269	0.0386088	0.0386088	0.0386088	0.0386088	0.0386088	0.0386088	0.0516846	0.0516846	0.0516846	0.0516846	0.0516846	0.0516846	0.0763733	0.0763733	0.0763733	0.0763733	0.0763733	0.0763733	69.38825	1758.837	0.3496521	0.4490912	0.015051	0.535858	0.449091	0.5358579	0.5509088	0.01505098
20100	-982.018	-171.364	-810.655	0.927105	0.862378	0.257544	0.595134	0.08542944	0.8594039	0.595134	0.2575438	0.862378	0.9271047	0.01357309	0.07185634	0.1405961	69.38825	0.02584107	0.016979	0.016979	0.016979	0.016979	0.016979	0.016979	0.0611208	0.0611208	0.0611208	0.0611208	0.0611208	0.0611208	0.0885669	0.0885669	0.0885669	0.0885669	0.0885669	0.0885669	69.38825	1758.837	0.1588808	0.1115596	0.137659	0.750782	0.11156	0.7507815	0.8884404	0.1376589
20150	-979.893	-169.988	-809.905	0.919008	0.957566	0.537436	0.697661	0.1158844	0.8958394	0.6976608	0.5374363	0.9575664	0.9190082	0.04758623	0.06829818	0.1041606	69.38825	0.02491529	0.0329576	0.0329576	0.0329576	0.0329576	0.0329576	0.0329576	0.056357	0.056357	0.056357	0.056357	0.056357	0.056357	0.0773521	0.0773521	0.0773521	0.0773521	0.0773521	0.0773521	69.38825	1758.837	0.4106353	0.3564975	0.397899	0.245604	0.356498	0.2456039	0.6435025	0.3978986
20200	-978.866	-169.465	-809.401	0.978631	0.876255	0.499911	0.883275	0.09913038	0.8820817	0.8832752	0.4999108	0.8762551	0.9786312	0.05079926	0.04833112	0.1179183	69.38825	0.02836959	0.0340159	0.0340159	0.0340159	0.0340159	0.0340159	0.0340159	0.06659	0.06659	0.06659	0.06659	0.06659	0.06659	0.0660607	0.0660607	0.0660607	0.0660607	0.0660607	0.0660607	69.38825	1758.837	0.512449	0.3252616	0.188312	0.486427	0.325262	0.4864265	0.6747384	0.1883119
20250	-980.489	-171.161	-809.329	0.60747	0.318674	0.458052	0.67346	0.1167342	0.9194384	0.67346	0.4580523	0.3186739	0.6074704	0.0679422	0.04879204	0.08056163	69.38825	0.03492387	0.0564255	0.0564255	0.0564255	0.0564255	0.0564255	0.0564255	0.0748317	0.0748317	0.0748317	0.0748317	0.0748317	0.0748317	0.0354095	0.0354095	0.0354095	0.0354095	0.0354095	0.0354095	69.38825	1758.837	0.5820246	0.07560658	0.164821	0.759573	0.0756066	0.7595725	0.9243934	0.1648209
20300	-980.595	-169.671	-810.924	0.510748	0.494932	0.178628	0.686201	0.08359386	0.959891	0.6862014	0.1786277	0.4949315	0.5107478	0.02699022	0.05660365	0.04010903	69.38825	0.05425508	0.0281456	0.0281456	0.0281456	0.0281456	0.0281456	0.0281456	0.0804764	0.0804764	0.0804764	0.0804764	0.0804764	0.0804764	0.0580446	0.0580446	0.0580446	0.0580446	0.0580446	0.0580446	69.38825	1758.837	0.3228732	0.1952775	0.796157	0.0085656	0.195278	0.0085656	0.8047225	0.7961569
20350	-979.926	-169.681	-810.245	0.55706	0.859299	0.177356	0.862171	0.08551105	0.936916	0.8621713	0.1773563	0.8592993	0.55706	0.02915337	0.05635768	0.06308402	69.38825	0.03489575	0.022921	0.022921	0.022921	0.022921	0.022921	0.022921	0.0719928	0.0719928	0.0719928	0.0719928	0.0719928	0.0719928	0.0717529	0.0717529	0.0717529	0.0717529	0.0717529	0.0717529	69.38825	1758.837	0.340931	0.3173707	0.400391	0.282238	0.317371	0.2822383	0.6826293	0.400391
20400	-978.659	-169.238	-809.421	0.429009	0.841702	0.250887	0.936217	0.09471625	0.932851	0.9362172	0.2508866	0.8417023	0.4290089	0.03255841	0.06215784	0.067149	69.38825	0.03232655	0.0392405	0.0392405	0.0392405	0.0392405	0.0392405	0.0392405	0.0671001	0.0671001	0.0671001	0.0671001	0.0671001	0.0671001	0.0603261	0.0603261	0.0603261	0.0603261	0.0603261	0.0603261	69.38825	1758.837	0.3437468	0.8424473	0.11224	0.0453123	0.842447	0.04531235	0.1575527	0.1122403
20450	-980.929	-171.369	-809.56	0.38521	0.470711	0.294497	0.724735	0.107978	0.9282923	0.7247347	0.2944968	0.4707113	0.3852098	0.05239823	0.05557978	0.07170772	69.38825	0.05529071	0.052783	0.052783	0.052783	0.052783	0.052783	0.052783	0.0690416	0.0690416	0.0690416	0.0690416	0.0690416	0.0690416	0.0448421	0.0448421	0.0448421	0.0448421	0.0448421	0.0448421	69.38825	1758.837	0.4852676	0.4118834	0.250118	0.337998	0.411883	0.3379983	0.5881166	0.2501183
20500	-978.479	-168.961	-809.518	0.381165	0.840881	0.339388	0.769097	0.09342972	0.9038573	0.7690972	0.3393876	0.8408808	0.3811653	0.04041963	0.05301009	0.09614267	69.38825	0.03098386	0.0497361	0.0497361	0.0497361	0.0497361	0.0497361	0.0497361	0.0558585	0.0558585	0.0558585	0.0558585	0.0558585	0.0558585	0.061072	0.061072	0.061072	0.061072	0.061072	0.061072	69.38825	1758.837	0.4326207	0.1213545	0.466653	0.411993	0.121354	0.411993	0.8786455	0.4666525
20550	-982.916	-172.436	-810.48	0.945206	0.89381	0.874505	0.71261	0.07942058	0.8729853	0.71261	0.8745051	0.8938103	0.945206	0.0175909	0.06182967	0.1270147	69.38825	0.0199096	0.0484986	0.0484986	0.0484986	0.0484986	0.0484986	0.0484986	0.0524195	0.0524195	0.0524195	0.0524195	0.0524195	0.0524195	0.0657486	0.0657486	0.0657486	0.0657486	0.0657486	0.0657486	69.38825	1758.837	0.2214905	0.3655564	0.381523	0.25292	0.365556	0.2529203	0.6344436	0.3815233
20600	-980.292	-171.253	-809.039	0.511836	0.715972	0.658888	0.772492	0.09628068	0.8705944	0.7724916	0.6588879	0.7159718	0.5118356	0.04151829	0.05476239	0.1294056	69.38825	0.02475185	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0518542	0.0518542	0.0518542	0.0518542	0.0518542	0.0518542	0.0480603	0.0480603	0.0480603	0.0480603	0.0480603	0.0480603	69.38825	1758.837	0.4312214	0.6267081	0.150763	0.222529	0.626708	0.2225289	0.3732919	0.150763
20650	-978.975	-169.441	-809.535	0.179813	0.535288	0.241853	0.67224	0.1070664	0.95405	0.6722401	0.2418532	0.5352883	0.179813	0.05050226	0.05656419	0.04594997	69.38825	0.05357326	0.0713625	0.0713625	0.0713625	0.0713625	0.0713625	0.0713625	0.0530566	0.0530566	0.0530566	0.0530566	0.0530566	0.0530566	0.0422476	0.0422476	0.0422476	0.0422476	0.0422476	0.0422476	69.38825	1758.837	0.4716908	0.175734	0.0240165	0.80025	0.175734	0.8002495	0.824266	0.02401654
20700	-982.318	-171.29	-811.028	0.225316	0.738411	0.168157	0.472355	0.08577921	0.9670988	0.4723553	0.1681569	0.7384106	0.2253157	0.01841812	0.06736109	0.03290117	69.38825	0.06288839	0.0375838	0.0375838	0.0375838	0.0375838	0.0375838	0.0375838	0.050359	0.050359	0.050359	0.050359	0.050359	0.050359	0.0787239	0.0787239	0.0787239	0.0787239	0.0787239	0.0787239	69.38825	1758.837	0.2147154	0.3612627	0.169836	0.468901	0.361263	0.4689009	0.6387373	0.1698364
20750	-980.36	-170.172	-810.188	0.876069	0.757575	0.330019	0.594247	0.1121517	0.9259918	0.5942472	0.3300193	0.7575752	0.8760694	0.07367152	0.03848022	0.07400818	69.38825	0.02910819	0.0236782	0.0236782	0.0236782	0.0236782	0.0236782	0.0236782	0.0628562	0.0628562	0.0628562	0.0628562	0.0628562	0.0628562	0.0801322	0.0801322	0.0801322	0.0801322	0.0801322	0.0801322	69.38825	1758.837	0.6568915	0.3914204	0.548826	0.0597538	0.39142	0.05975376	0.6085796	0.5488258
20800	-978.474	-168.877	-809.598	0.743954	0.912305	0.339823	0.812416	0.1173553	0.9284829	0.8124156	0.3398227	0.912305	0.7439541	0.07253113	0.04482416	0.0715171	69.38825	0.03543943	0.0295108	0.0295108	0.0295108	0.0295108	0.0295108	0.0295108	0.0646062	0.0646062	0.0646062	0.0646062	0.0646062	0.0646062	0.0725497	0.0725497	0.0725497	0.0725497	0.0725497	0.0725497	69.38825	1758.837	0.6180474	0.3778935	0.306906	0.3152	0.377893	0.3152001	0.6221065	0.3069064
20850	-979.224	-170.128	-809.096	0.45295	0.903649	0.661698	0.967369	0.0947885	0.8834748	0.9673688	0.6616976	0.9036494	0.4529502	0.04171577	0.05307273	0.1165252	69.38825	0.02240359	0.0717165	0.0717165	0.0717165	0.0717165	0.0717165	0.0717165	0.0490919	0.0490919	0.0490919	0.0490919	0.0490919	0.0490919	0.0458583	0.0458583	0.0458583	0.0458583	0.0458583	0.0458583	69.38825	1758.837	0.4400932	0.5260236	0.178567	0.295409	0.526024	0.2954095	0.4739764	0.1785669
20900	-980.513	-170.152	-810.361	0.509402	0.730846	0.268931	0.632667	0.08390482	0.8853978	0.6326673	0.2689313	0.7308461	0.5094019	0.02895175	0.05495307	0.1146022	69.38825	0.02976174	0.0327936	0.0327936	0.0327936	0.0327936	0.0327936	0.0327936	0.0621168	0.0621168	0.0621168	0.0621168	0.0621168	0.0621168	0.0717562	0.0717562	0.0717562	0.0717562	0.0717562	0.0717562	69.38825	1758.837	0.3450547	0.03255606	0.698952	0.268492	0.0325561	0.268492	0.9674439	0.6989519
20950	-978.917	-169.421	-809.495	0.604452	0.935756	0.30361	0.846437	0.09786315	0.9392823	0.8464367	0.3036102	0.935756	0.604452	0.04738369	0.05047945	0.06071768	69.38825	0.03445691	0.0321016	0.0321016	0.0321016	0.0321016	0.0321016	0.0321016	0.0639105	0.0639105	0.0639105	0.0639105	0.0639105	0.0639105	0.0706546	0.0706546	0.0706546	0.0706546	0.0706546	0.0706546	69.38825	1758.837	0.4841832	0.4097257	0.505581	0.0846936	0.409726	0.08469363	0.5902743	0.5055807
21000	-978.754	-169.393	-809.361	0.976783	0.653052	0.26392	0.518552	0.0972076	0.9298612	0.5185519	0.2639198	0.6530525	0.9767831	0.0409629	0.0562447	0.07013881	69.38825	0.03685505	0.0178023	0.0178023	0.0178023	0.0178023	0.0178023	0.0178023	0.0658873	0.0658873	0.0658873	0.0658873	0.0658873	0.0658873	0.082977	0.082977	0.082977	0.082977	0.082977	0.082977	69.38825	1758.837	0.421396	0.1039114	0.280103	0.615986	0.103911	0.615986	0.8960886	0.2801026
21050	-978.932	-169.114	-809.818	0.843744	0.78954	0.313396	0.95199	0.1020625	0.9355227	0.9519902	0.3133957	0.7895401	0.8437444	0.05624219	0.04582028	0.06447733	69.38825	0.03895384	0.0281288	0.0281288	0.0281288	0.0281288	0.0281288	0.0281288	0.0757303	0.0757303	0.0757303	0.0757303	0.0757303	0.0757303	0.0628075	0.0628075	0.0628075	0.0628075	0.0628075	0.0628075	69.38825	1758.837	0.5510565	0.322622	0.417761	0.259617	0.322622	0.2596173	0.677378	0.4177607
21100	-981.104	-171.539	-809.566	0.183629	0.636158	0.453464	0.510389	0.1145285	0.9258814	0.5103887	0.453464	0.636158	0.183629	0.06698986	0.04753867	0.07411861	69.38825	0.04287366	0.0872746	0.0872746	0.0872746	0.0872746	0.0872746	0.0872746	0.0353416	0.0353416	0.0353416	0.0353416	0.0353416	0.0353416	0.0440504	0.0440504	0.0440504	0.0440504	0.0440504	0.0440504	69.38825	1758.837	0.5849185	0.3218789	0.606699	0.0714217	0.321879	0.07142171	0.6781211	0.6066994
21150	-979.585	-170.185	-809.399	0.0874843	0.601355	0.257216	0.771568	0.1214693	0.8940414	0.7715679	0.2572163	0.6013554	0.08748431	0.072068	0.04940134	0.1059586	69.38825	0.03365275	0.103829	0.103829	0.103829	0.103829	0.103829	0.103829	0.0353142	0.0353142	0.0353142	0.0353142	0.0353142	0.0353142	0.0275237	0.0275237	0.0275237	0.0275237	0.0275237	0.0275237	69.38825	1758.837	0.5933019	0.06743991	0.918099	0.0144614	0.0674399	0.01446138	0.9325601	0.9180987
21200	-980.321	-171.147	-809.174	0.129906	0.411718	0.225789	0.683012	0.1003901	0.9035255	0.6830119	0.225789	0.4117178	0.1299058	0.04011787	0.0602722	0.09647451	69.38825	0.03246153	0.0867082	0.0867082	0.0867082	0.0867082	0.0867082	0.0867082	0.0498868	0.0498868	0.0498868	0.0498868	0.0498868	0.0498868	0.0300717	0.0300717	0.0300717	0.0300717	0.0300717	0.0300717	69.38825	1758.837	0.3996199	0.2691604	0.58055	0.15029	0.26916	0.1502897	0.7308396	0.5805499
21250	-980.2	-169.903	-810.297	0.0897053	0.617439	0.175575	0.413827	0.1202035	0.9327015	0.4138273	0.1755751	0.6174389	0.0897053	0.05476706	0.06543644	0.06729852	69.38825	0.04100511	0.0733171	0.0733171	0.0733171	0.0733171	0.0733171	0.0733171	0.0374594	0.0374594	0.0374594	0.0374594	0.0374594	0.0374594	0.0558902	0.0558902	0.0558902	0.0558902	0.0558902	0.0558902	69.38825	1758.837	0.4556195	0.4801957	0.483708	0.036096	0.480196	0.03609604	0.5198043	0.4837083
21300	-983.186	-173.76	-809.425	0.145534	0.197889	0.519739	0.877569	0.1260483	0.9311002	0.877569	0.5197386	0.197889	0.145534	0.07543442	0.05061388	0.06889977	69.38825	0.0290295	0.124086	0.124086	0.124086	0.124086	0.124086	0.124086	0.0347457	0.0347457	0.0347457	0.0347457	0.0347457	0.0347457	0.00783505	0.00783505	0.00783505	0.00783505	0.00783505	0.00783505	69.38825	1758.837	0.5984565	0.163516	0.0776616	0.758822	0.163516	0.7588225	0.836484	0.07766158
21350	-983.812	-172.311	-811.5	0.873384	0.770269	0.372806	0.648146	0.1015137	0.9664679	0.6481457	0.3728064	0.7702691	0.8733838	0.06383979	0.03767393	0.03353208	69.38825	0.05866232	0.0272026	0.0272026	0.0272026	0.0272026	0.0272026	0.0272026	0.0637282	0.0637282	0.0637282	0.0637282	0.0637282	0.0637282	0.0757359	0.0757359	0.0757359	0.0757359	0.0757359	0.0757359	69.38825	1758.837	0.6288784	0.1760697	0.375772	0.448158	0.17607	0.4481582	0.8239303	0.375772
21400	-983.261	-172.4	-810.861	0.715742	0.691095	0.543618	0.798358	0.08079815	0.8667954	0.7983578	0.5436176	0.6910949	0.7157425	0.03099538	0.04980277	0.1332046	69.38825	0.01904808	0.0482203	0.0482203	0.0482203	0.0482203	0.0482203	0.0482203	0.0634882	0.0634882	0.0634882	0.0634882	0.0634882	0.0634882	0.0549582	0.0549582	0.0549582	0.0549582	0.0549582	0.0549582	69.38825	1758.837	0.383615	0.6043048	0.212062	0.183633	0.604305	0.1836329	0.3956952	0.2120623
21450	-978.944	-169.502	-809.442	0.93718	0.904122	0.221218	0.580276	0.103661	0.9183585	0.5802764	0.2212179	0.904122	0.9371801	0.04035465	0.06330636	0.08164149	69.38825	0.03746098	0.0140799	0.0140799	0.0140799	0.0140799	0.0140799	0.0140799	0.0596488	0.0596488	0.0596488	0.0596488	0.0596488	0.0596488	0.092938	0.092938	0.092938	0.092938	0.092938	0.092938	69.38825	1758.837	0.3892944	0.1053103	0.648006	0.246683	0.10531	0.2466832	0.8946897	0.6480065
21500	-979.81	-169.257	-810.553	0.57971	0.862931	0.286046	0.674427	0.09511104	0.9214444	0.6744268	0.286046	0.8629306	0.5797101	0.02273317	0.07237787	0.07855557	69.38825	0.04111877	0.0296575	0.0296575	0.0296575	0.0296575	0.0296575	0.0296575	0.0601049	0.0601049	0.0601049	0.0601049	0.0601049	0.0601049	0.0769043	0.0769043	0.0769043	0.0769043	0.0769043	0.0769043	69.38825	1758.837	0.2390172	0.203044	0.0641427	0.732813	0.203044	0.7328133	0.796956	0.06414266
21550	-979.378	-170.012	-809.367	0.457965	0.620958	0.44714	0.606868	0.09811991	0.9309872	0.606868	0.44714	0.6209579	0.4579646	0.03869435	0.05942556	0.06901277	69.38825	0.03793613	0.05425	0.05425	0.05425	0.05425	0.05425	0.05425	0.0555633	0.0555633	0.0555633	0.0555633	0.0555633	0.0555633	0.0568533	0.0568533	0.0568533	0.0568533	0.0568533	0.0568533	69.38825	1758.837	0.3943578	0.2973803	0.47861	0.22401	0.29738	0.2240099	0.7026197	0.4786097
21600	-981.189	-170.904	-810.285	0.271533	0.895953	0.35502	0.514221	0.08546895	0.8746914	0.5142206	0.35502	0.8959529	0.2715328	0.03368116	0.05178779	0.1253086	69.38825	0.02715617	0.0538076	0.0538076	0.0538076	0.0538076	0.0538076	0.0538076	0.0411541	0.0411541	0.0411541	0.0411541	0.0411541	0.0411541	0.0717049	0.0717049	0.0717049	0.0717049	0.0717049	0.0717049	69.38825	1758.837	0.3940748	0.06552378	0.328008	0.606468	0.0655238	0.6064683	0.9344762	0.3280079
21650	-981.891	-169.646	-812.245	0.278653	0.586681	0.351407	0.831615	0.1544735	0.9403457	0.8316149	0.3514069	0.5866807	0.2786534	0.09907518	0.05539834	0.05965429	69.38825	0.03947527	0.0708503	0.0708503	0.0708503	0.0708503	0.0708503	0.0708503	0.0561818	0.0561818	0.0561818	0.0561818	0.0561818	0.0561818	0.0396346	0.0396346	0.0396346	0.0396346	0.0396346	0.0396346	69.38825	1758.837	0.6413732	0.02394557	0.780013	0.196041	0.0239456	0.196041	0.9760544	0.7800135
21700	-980.345	-171.003	-809.343	0.898483	0.719209	0.323561	0.377259	0.1065517	0.9450923	0.3772587	0.3235609	0.7192093	0.898483	0.04453829	0.06201346	0.05490771	69.38825	0.03620894	0.0183742	0.0183742	0.0183742	0.0183742	0.0183742	0.0183742	0.0510226	0.0510226	0.0510226	0.0510226	0.0510226	0.0510226	0.0972699	0.0972699	0.0972699	0.0972699	0.0972699	0.0972699	69.38825	1758.837	0.4179968	0.5209975	0.0996684	0.379334	0.520998	0.3793341	0.4790025	0.09966839
21750	-979.899	-170.617	-809.281	0.46574	0.67602	0.482006	0.859459	0.1067512	0.9401886	0.8594595	0.4820058	0.6760205	0.4657403	0.05397866	0.05277253	0.0598114	69.38825	0.04058324	0.0611334	0.0611334	0.0611334	0.0611334	0.0611334	0.0611334	0.0590705	0.0590705	0.0590705	0.0590705	0.0590705	0.0590705	0.0464628	0.0464628	0.0464628	0.0464628	0.0464628	0.0464628	69.38825	1758.837	0.5056493	0.08000561	0.0084247	0.91157	0.0800056	0.9115697	0.9199944	0.008424703
21800	-980.022	-170.517	-809.505	0.824477	0.883437	0.215671	0.828546	0.1078342	0.944114	0.8285465	0.2156712	0.8834372	0.824477	0.06257558	0.04525859	0.05588599	69.38825	0.03249639	0.0187288	0.0187288	0.0187288	0.0187288	0.0187288	0.0187288	0.0715973	0.0715973	0.0715973	0.0715973	0.0715973	0.0715973	0.0763406	0.0763406	0.0763406	0.0763406	0.0763406	0.0763406	69.38825	1758.837	0.5802946	0.4680795	0.378755	0.153165	0.46808	0.1531653	0.5319205	0.3787552
21850	-985.159	-173.572	-811.587	0.674022	0.589071	0.250744	0.640032	0.084249	0.9445096	0.6400324	0.2507435	0.5890706	0.674022	0.03320152	0.05104748	0.05549041	69.38825	0.07870964	0.0270468	0.0270468	0.0270468	0.0270468	0.0270468	0.0270468	0.0727044	0.0727044	0.0727044	0.0727044	0.0727044	0.0727044	0.0669154	0.0669154	0.0669154	0.0669154	0.0669154	0.0669154	69.38825	1758.837	0.394088	0.482049	0.150983	0.366968	0.482049	0.3669677	0.517951	0.1509833
