Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	birth	br_base	br_CW	br_TW	br_WC	br_WT	death	diversification	dr_base	endAge	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	root_age	tree_length	turnover	w_biome	w_graph[1]	w_graph[2]	w_graph[3]	w_land	w_not_biome	w_null
2400	-982.402	-170.915	-811.487	0.404757	0.960372	0.473915	0.701726	0.1145478	0.9089585	0.7017258	0.4739155	0.9603721	0.4047574	0.03864089	0.07590692	0.0910415	69.38825	0.03766474	0.055134	0.055134	0.055134	0.055134	0.055134	0.055134	0.0470883	0.0470883	0.0470883	0.0470883	0.0470883	0.0470883	0.0644444	0.0644444	0.0644444	0.0644444	0.0644444	0.0644444	69.38825	1758.837	0.3373342	0.0266525	0.831618	0.14173	0.0266525	0.1417296	0.9733475	0.8316179
2450	-978.804	-169.681	-809.124	0.466262	0.702174	0.364023	0.956028	0.09743383	0.8837353	0.9560281	0.3640229	0.7021737	0.4662617	0.03426799	0.06316585	0.1162647	69.38825	0.02534814	0.051734	0.051734	0.051734	0.051734	0.051734	0.051734	0.0662639	0.0662639	0.0662639	0.0662639	0.0662639	0.0662639	0.0486688	0.0486688	0.0486688	0.0486688	0.0486688	0.0486688	69.38825	1758.837	0.3517052	0.306263	0.101856	0.591881	0.306263	0.5918807	0.693737	0.1018563
2500	-980.144	-170.05	-810.094	0.522058	0.699112	0.173698	0.390664	0.09401246	0.9391362	0.3906642	0.1736979	0.6991116	0.5220575	0.02911315	0.06489931	0.06086376	69.38825	0.05326164	0.0177605	0.0177605	0.0177605	0.0177605	0.0177605	0.0177605	0.0533801	0.0533801	0.0533801	0.0533801	0.0533801	0.0533801	0.0955261	0.0955261	0.0955261	0.0955261	0.0955261	0.0955261	69.38825	1758.837	0.3096733	0.2909949	0.13833	0.570675	0.290995	0.5706749	0.7090051	0.1383301
2550	-979.187	-169.713	-809.474	0.31417	0.707904	0.407326	0.758856	0.1217508	0.9370706	0.7588558	0.4073261	0.7079036	0.3141695	0.06747487	0.05427593	0.06292935	69.38825	0.03625669	0.0669127	0.0669127	0.0669127	0.0669127	0.0669127	0.0669127	0.0516096	0.0516096	0.0516096	0.0516096	0.0516096	0.0516096	0.0481443	0.0481443	0.0481443	0.0481443	0.0481443	0.0481443	69.38825	1758.837	0.5542047	0.06993245	0.780355	0.149712	0.0699324	0.1497125	0.9300676	0.7803551
2600	-979.81	-169.838	-809.972	0.782444	0.987139	0.505079	0.754712	0.0902037	0.874957	0.7547123	0.5050787	0.9871389	0.7824444	0.04208204	0.04812167	0.125043	69.38825	0.02419543	0.0364267	0.0364267	0.0364267	0.0364267	0.0364267	0.0364267	0.0564306	0.0564306	0.0564306	0.0564306	0.0564306	0.0564306	0.0738094	0.0738094	0.0738094	0.0738094	0.0738094	0.0738094	69.38825	1758.837	0.4665223	0.4673842	0.234385	0.298231	0.467384	0.2982311	0.5326158	0.2343848
2650	-978.421	-169.335	-809.086	0.509484	0.80848	0.405968	0.904989	0.09795247	0.8824354	0.9049887	0.405968	0.8084804	0.5094837	0.03835249	0.05959998	0.1175646	69.38825	0.02839633	0.0493661	0.0493661	0.0493661	0.0493661	0.0493661	0.0493661	0.0619537	0.0619537	0.0619537	0.0619537	0.0619537	0.0619537	0.0553469	0.0553469	0.0553469	0.0553469	0.0553469	0.0553469	69.38825	1758.837	0.3915418	0.1289515	0.565602	0.305446	0.128952	0.3054464	0.8710485	0.5656021
2700	-981.613	-172.081	-809.532	0.288298	0.897082	0.559382	0.835733	0.118293	0.8840955	0.835733	0.5593818	0.8970818	0.2882977	0.05838722	0.05990575	0.1159045	69.38825	0.03520029	0.0805696	0.0805696	0.0805696	0.0805696	0.0805696	0.0805696	0.0415245	0.0415245	0.0415245	0.0415245	0.0415245	0.0415245	0.0445726	0.0445726	0.0445726	0.0445726	0.0445726	0.0445726	69.38825	1758.837	0.4935815	0.03943386	0.267552	0.693015	0.0394339	0.6930145	0.9605661	0.2675516
2750	-980.777	-171.563	-809.213	0.734161	0.962718	0.368157	0.781604	0.1013247	0.8650106	0.781604	0.3681569	0.9627176	0.7341608	0.04077767	0.06054702	0.1349894	69.38825	0.03397784	0.0305789	0.0305789	0.0305789	0.0305789	0.0305789	0.0305789	0.0609789	0.0609789	0.0609789	0.0609789	0.0609789	0.0609789	0.0751089	0.0751089	0.0751089	0.0751089	0.0751089	0.0751089	69.38825	1758.837	0.4024455	0.8195908	0.118472	0.0619368	0.819591	0.06193679	0.1804092	0.1184724
2800	-979.336	-170.041	-809.295	0.569839	0.969126	0.278119	0.979243	0.1126994	0.9476757	0.9792425	0.278119	0.9691263	0.5698391	0.05442665	0.05827277	0.05232434	69.38825	0.03718857	0.0328301	0.0328301	0.0328301	0.0328301	0.0328301	0.0328301	0.0672657	0.0672657	0.0672657	0.0672657	0.0672657	0.0672657	0.0665708	0.0665708	0.0665708	0.0665708	0.0665708	0.0665708	69.38825	1758.837	0.4829364	0.9752932	0.00183146	0.0228753	0.975293	0.02287533	0.02470679	0.001831455
2850	-979.956	-171.076	-808.88	0.561299	0.464925	0.46732	0.977937	0.1053512	0.9144165	0.9779367	0.4673199	0.4649253	0.5612988	0.05389265	0.05145858	0.08558355	69.38825	0.02556402	0.0601224	0.0601224	0.0601224	0.0601224	0.0601224	0.0601224	0.0722131	0.0722131	0.0722131	0.0722131	0.0722131	0.0722131	0.0343312	0.0343312	0.0343312	0.0343312	0.0343312	0.0343312	69.38825	1758.837	0.5115521	0.5590049	0.348151	0.0928445	0.559005	0.09284451	0.4409951	0.3481506
2900	-981.618	-172.133	-809.485	0.3633	0.316892	0.503397	0.78416	0.1201671	0.9428985	0.78416	0.5033971	0.3168918	0.3633004	0.07148065	0.04868643	0.05710145	69.38825	0.03739198	0.0827809	0.0827809	0.0827809	0.0827809	0.0827809	0.0827809	0.0597428	0.0597428	0.0597428	0.0597428	0.0597428	0.0597428	0.024143	0.024143	0.024143	0.024143	0.024143	0.024143	69.38825	1758.837	0.5948439	0.4088058	0.484043	0.107151	0.408806	0.107151	0.5911942	0.4840432
2950	-979.109	-169.384	-809.724	0.541331	0.901337	0.263036	0.983719	0.09681825	0.912673	0.9837187	0.2630363	0.9013365	0.5413312	0.04685711	0.04996114	0.08732703	69.38825	0.03924454	0.0337132	0.0337132	0.0337132	0.0337132	0.0337132	0.0337132	0.069382	0.069382	0.069382	0.069382	0.069382	0.069382	0.0635715	0.0635715	0.0635715	0.0635715	0.0635715	0.0635715	69.38825	1758.837	0.4839698	0.06986855	0.907172	0.0229597	0.0698685	0.02295973	0.9301315	0.9071717
3000	-981.333	-171.007	-810.326	0.424463	0.797455	0.125136	0.60824	0.08772318	0.9198909	0.6082399	0.125136	0.7974546	0.4244626	0.03125181	0.05647136	0.0801091	69.38825	0.04876977	0.0188553	0.0188553	0.0188553	0.0188553	0.0188553	0.0188553	0.0639575	0.0639575	0.0639575	0.0639575	0.0639575	0.0639575	0.0838538	0.0838538	0.0838538	0.0838538	0.0838538	0.0838538	69.38825	1758.837	0.3562549	0.6601112	0.248405	0.0914835	0.660111	0.09148353	0.3398888	0.2484053
3050	-979.88	-170.069	-809.811	0.824212	0.535951	0.179841	0.644693	0.1051382	0.9614523	0.6446929	0.1798407	0.5359514	0.8242124	0.05340985	0.05172836	0.03854771	69.38825	0.06532474	0.0177437	0.0177437	0.0177437	0.0177437	0.0177437	0.0177437	0.0813196	0.0813196	0.0813196	0.0813196	0.0813196	0.0813196	0.0676033	0.0676033	0.0676033	0.0676033	0.0676033	0.0676033	69.38825	1758.837	0.5079966	0.2303728	0.0897742	0.679853	0.230373	0.679853	0.7696272	0.08977423
3100	-985.356	-174.157	-811.199	0.798819	0.699584	0.184648	0.709131	0.1490116	0.8383573	0.7091308	0.1846479	0.6995835	0.7988195	0.1073736	0.04163805	0.1616427	69.38825	0.02989554	0.0173718	0.0173718	0.0173718	0.0173718	0.0173718	0.0173718	0.0751534	0.0751534	0.0751534	0.0751534	0.0751534	0.0751534	0.0741415	0.0741415	0.0741415	0.0741415	0.0741415	0.0741415	69.38825	1758.837	0.7205718	0.1775906	0.701815	0.120595	0.177591	0.1205946	0.8224094	0.7018148
3150	-981.591	-170.052	-811.54	0.812137	0.946414	0.549467	0.972845	0.09188534	0.9287647	0.9728454	0.549467	0.9464139	0.8121374	0.05255908	0.03932626	0.07123525	69.38825	0.03445168	0.0425611	0.0425611	0.0425611	0.0425611	0.0425611	0.0425611	0.0629073	0.0629073	0.0629073	0.0629073	0.0629073	0.0629073	0.0611982	0.0611982	0.0611982	0.0611982	0.0611982	0.0611982	69.38825	1758.837	0.5720072	0.3276406	0.154227	0.518132	0.327641	0.5181323	0.6723594	0.1542271
3200	-981.448	-172.077	-809.371	0.88275	0.51698	0.669875	0.564299	0.09540357	0.9101294	0.5642986	0.6698752	0.5169802	0.8827504	0.03360189	0.06180168	0.08987056	69.38825	0.032131	0.0472804	0.0472804	0.0472804	0.0472804	0.0472804	0.0472804	0.0623054	0.0623054	0.0623054	0.0623054	0.0623054	0.0623054	0.0570809	0.0570809	0.0570809	0.0570809	0.0570809	0.0570809	69.38825	1758.837	0.3522079	0.5913261	0.324124	0.0845501	0.591326	0.08455009	0.4086739	0.3241238
3250	-979.441	-169.615	-809.826	0.585457	0.390384	0.270677	0.571245	0.1240636	0.9338395	0.5712445	0.2706772	0.3903837	0.5854568	0.07642543	0.04763815	0.06616046	69.38825	0.04432481	0.0359113	0.0359113	0.0359113	0.0359113	0.0359113	0.0359113	0.0776738	0.0776738	0.0776738	0.0776738	0.0776738	0.0776738	0.0530816	0.0530816	0.0530816	0.0530816	0.0530816	0.0530816	69.38825	1758.837	0.6160183	0.6693338	0.167867	0.162799	0.669334	0.1627989	0.3306662	0.1678673
3300	-980.993	-170.228	-810.765	0.853408	0.55145	0.13803	0.708728	0.08631066	0.9489719	0.7087279	0.13803	0.5514504	0.8534084	0.01758916	0.0687215	0.0510281	69.38825	0.04529648	0.0138964	0.0138964	0.0138964	0.0138964	0.0138964	0.0138964	0.0859184	0.0859184	0.0859184	0.0859184	0.0859184	0.0859184	0.0668518	0.0668518	0.0668518	0.0668518	0.0668518	0.0668518	69.38825	1758.837	0.2037889	0.9290075	0.0410113	0.0299811	0.929008	0.02998112	0.07099246	0.04101134
3350	-980.342	-170.656	-809.685	0.633069	0.74314	0.190332	0.8854	0.09665488	0.8804969	0.8853997	0.1903325	0.7431399	0.6330694	0.0280945	0.06856039	0.1195031	69.38825	0.02846952	0.0234154	0.0234154	0.0234154	0.0234154	0.0234154	0.0234154	0.0778824	0.0778824	0.0778824	0.0778824	0.0778824	0.0778824	0.0653688	0.0653688	0.0653688	0.0653688	0.0653688	0.0653688	69.38825	1758.837	0.2906681	0.6626715	0.292016	0.0453122	0.662672	0.04531223	0.3373285	0.2920162
3400	-986.116	-173.935	-812.181	0.791945	0.961252	0.148884	0.233751	0.08956959	0.8870813	0.2337509	0.1488844	0.9612524	0.7919455	0.05124646	0.03832314	0.1129187	69.38825	0.03887986	0.00591157	0.00591157	0.00591157	0.00591157	0.00591157	0.00591157	0.0314448	0.0314448	0.0314448	0.0314448	0.0314448	0.0314448	0.12931	0.12931	0.12931	0.12931	0.12931	0.12931	69.38825	1758.837	0.5721412	0.4919442	0.217053	0.291003	0.491944	0.2910029	0.5080558	0.2170529
3450	-979.439	-169.88	-809.558	0.708866	0.992662	0.476114	0.674498	0.1153698	0.9055082	0.6744983	0.4761138	0.9926616	0.7088663	0.07144451	0.04392533	0.09449179	69.38825	0.03200593	0.0356124	0.0356124	0.0356124	0.0356124	0.0356124	0.0356124	0.0530218	0.0530218	0.0530218	0.0530218	0.0530218	0.0530218	0.0780324	0.0780324	0.0780324	0.0780324	0.0780324	0.0780324	69.38825	1758.837	0.619265	0.1891468	0.691327	0.119527	0.189147	0.1195267	0.8108532	0.6913265
3500	-984.387	-174.125	-810.262	0.613784	0.763057	0.226451	0.451175	0.1017976	0.9259465	0.4511753	0.2264515	0.7630568	0.6137836	0.05513532	0.04666227	0.07405355	69.38825	0.06542527	0.0200936	0.0200936	0.0200936	0.0200936	0.0200936	0.0200936	0.0544625	0.0544625	0.0544625	0.0544625	0.0544625	0.0544625	0.0921105	0.0921105	0.0921105	0.0921105	0.0921105	0.0921105	69.38825	1758.837	0.5416172	0.4169762	0.280377	0.302646	0.416976	0.3026464	0.5830238	0.2803774
3550	-982.224	-173.173	-809.052	0.371683	0.186868	0.595372	0.958766	0.1033508	0.8777929	0.9587656	0.5953723	0.186868	0.3716832	0.03985798	0.06349283	0.1222071	69.38825	0.02505146	0.0954583	0.0954583	0.0954583	0.0954583	0.0954583	0.0954583	0.0595934	0.0595934	0.0595934	0.0595934	0.0595934	0.0595934	0.011615	0.011615	0.011615	0.011615	0.011615	0.011615	69.38825	1758.837	0.3856572	0.05198255	0.624769	0.323248	0.0519825	0.3232484	0.9480175	0.624769
3600	-979.782	-170.539	-809.244	0.976283	0.595312	0.520879	0.951133	0.09883365	0.8973993	0.9511328	0.5208786	0.5953121	0.9762832	0.03942442	0.05940923	0.1026007	69.38825	0.03430957	0.0411785	0.0411785	0.0411785	0.0411785	0.0411785	0.0411785	0.0771809	0.0771809	0.0771809	0.0771809	0.0771809	0.0771809	0.0483073	0.0483073	0.0483073	0.0483073	0.0483073	0.0483073	69.38825	1758.837	0.3988967	0.3775543	0.161521	0.460925	0.377554	0.4609248	0.6224457	0.161521
3650	-979.661	-169.813	-809.848	0.432785	0.536054	0.299199	0.951717	0.09653628	0.9312445	0.9517173	0.2991992	0.5360537	0.4327847	0.03032788	0.06620841	0.06875549	69.38825	0.04149073	0.0511059	0.0511059	0.0511059	0.0511059	0.0511059	0.0511059	0.0739235	0.0739235	0.0739235	0.0739235	0.0739235	0.0739235	0.0416373	0.0416373	0.0416373	0.0416373	0.0416373	0.0416373	69.38825	1758.837	0.3141604	0.2850261	0.529643	0.185331	0.285026	0.1853312	0.7149739	0.5296428
3700	-984.483	-171.207	-813.276	0.593474	0.895094	0.49258	0.707727	0.113493	0.8445891	0.7077271	0.4925802	0.8950945	0.5934742	0.02769544	0.08579756	0.1554109	69.38825	0.02427878	0.0446992	0.0446992	0.0446992	0.0446992	0.0446992	0.0446992	0.0538548	0.0538548	0.0538548	0.0538548	0.0538548	0.0538548	0.0681126	0.0681126	0.0681126	0.0681126	0.0681126	0.0681126	69.38825	1758.837	0.2440278	0.08350149	0.150182	0.766317	0.0835015	0.7663166	0.9164985	0.1501819
3750	-984.12	-172.836	-811.284	0.362088	0.465398	0.22937	0.449994	0.1025708	0.8956182	0.4499936	0.2293704	0.4653982	0.3620881	0.02625594	0.07631484	0.1043818	69.38825	0.04716864	0.0395763	0.0395763	0.0395763	0.0395763	0.0395763	0.0395763	0.0624758	0.0624758	0.0624758	0.0624758	0.0624758	0.0624758	0.0646146	0.0646146	0.0646146	0.0646146	0.0646146	0.0646146	69.38825	1758.837	0.2559788	0.3667593	0.485947	0.147294	0.366759	0.147294	0.6332407	0.4859467
3800	-981.024	-171.621	-809.403	0.957159	0.50582	0.269191	0.375911	0.09770115	0.9011297	0.3759109	0.2691911	0.5058204	0.9571587	0.04505838	0.05264277	0.09887027	69.38825	0.0353326	0.0178441	0.0178441	0.0178441	0.0178441	0.0178441	0.0178441	0.0634479	0.0634479	0.0634479	0.0634479	0.0634479	0.0634479	0.0853746	0.0853746	0.0853746	0.0853746	0.0853746	0.0853746	69.38825	1758.837	0.4611858	0.08796086	0.680053	0.231987	0.0879609	0.2319865	0.9120391	0.6800526
3850	-978.283	-169.167	-809.116	0.183446	0.832758	0.372442	0.906929	0.1084917	0.9227957	0.9069286	0.3724415	0.8327582	0.1834461	0.04859092	0.05990081	0.07720434	69.38825	0.03155805	0.0856978	0.0856978	0.0856978	0.0856978	0.0856978	0.0856978	0.0422105	0.0422105	0.0422105	0.0422105	0.0422105	0.0422105	0.0387584	0.0387584	0.0387584	0.0387584	0.0387584	0.0387584	69.38825	1758.837	0.4478767	0.1137053	0.544093	0.342202	0.113705	0.342202	0.8862947	0.5440927
3900	-980.965	-170.132	-810.833	0.156468	0.965384	0.128525	0.81124	0.1125418	0.9335788	0.8112402	0.1285246	0.9653839	0.1564683	0.0400082	0.0725336	0.06642117	69.38825	0.04015325	0.0454608	0.0454608	0.0454608	0.0454608	0.0454608	0.0454608	0.0553449	0.0553449	0.0553449	0.0553449	0.0553449	0.0553449	0.065861	0.065861	0.065861	0.065861	0.065861	0.065861	69.38825	1758.837	0.3554963	0.05247012	0.206862	0.740668	0.0524701	0.7406679	0.9475299	0.206862
3950	-983.374	-172.152	-811.221	0.283079	0.640345	0.554655	0.517149	0.1489379	0.9309699	0.5171493	0.5546547	0.6403446	0.2830785	0.09809562	0.05084225	0.06903013	69.38825	0.03281546	0.0777974	0.0777974	0.0777974	0.0777974	0.0777974	0.0777974	0.0397053	0.0397053	0.0397053	0.0397053	0.0397053	0.0397053	0.049164	0.049164	0.049164	0.049164	0.049164	0.049164	69.38825	1758.837	0.6586345	0.1859695	0.571341	0.242689	0.18597	0.2426894	0.8140305	0.5713411
4000	-979.174	-169.473	-809.701	0.131026	0.863913	0.173349	0.964021	0.09189941	0.9090468	0.9640207	0.1733486	0.8639125	0.1310261	0.02851227	0.06338714	0.09095318	69.38825	0.03492861	0.0684965	0.0684965	0.0684965	0.0684965	0.0684965	0.0684965	0.0517733	0.0517733	0.0517733	0.0517733	0.0517733	0.0517733	0.0463969	0.0463969	0.0463969	0.0463969	0.0463969	0.0463969	69.38825	1758.837	0.3102552	0.138402	0.033937	0.827661	0.138402	0.8276611	0.861598	0.03393697
4050	-980.515	-170.314	-810.201	0.0814882	0.835837	0.152713	0.518667	0.1237279	0.9397454	0.518667	0.1527127	0.8358367	0.08148825	0.08249302	0.04123487	0.06025455	69.38825	0.04121017	0.0696326	0.0696326	0.0696326	0.0696326	0.0696326	0.0696326	0.0371563	0.0371563	0.0371563	0.0371563	0.0371563	0.0371563	0.0598777	0.0598777	0.0598777	0.0598777	0.0598777	0.0598777	69.38825	1758.837	0.6667294	0.337787	0.232134	0.430079	0.337787	0.4300792	0.662213	0.2321337
4100	-979.09	-169.761	-809.329	0.612891	0.740837	0.264781	0.61851	0.1020083	0.9289311	0.6185101	0.2647809	0.7408374	0.6128913	0.05321715	0.04879112	0.07106893	69.38825	0.03129362	0.0273798	0.0273798	0.0273798	0.0273798	0.0273798	0.0273798	0.0633763	0.0633763	0.0633763	0.0633763	0.0633763	0.0633763	0.0759106	0.0759106	0.0759106	0.0759106	0.0759106	0.0759106	69.38825	1758.837	0.5216945	0.04598532	0.726962	0.227052	0.0459853	0.2270523	0.9540147	0.7269624
4150	-979.224	-169.55	-809.674	0.977505	0.787627	0.514549	0.717714	0.1205749	0.9117706	0.7177144	0.5145494	0.7876274	0.9775054	0.05921353	0.06136136	0.08822936	69.38825	0.03237746	0.0334369	0.0334369	0.0334369	0.0334369	0.0334369	0.0334369	0.0635211	0.0635211	0.0635211	0.0635211	0.0635211	0.0635211	0.0697087	0.0697087	0.0697087	0.0697087	0.0697087	0.0697087	69.38825	1758.837	0.4910934	0.1113695	0.184627	0.704003	0.111369	0.7040032	0.8886305	0.1846274
4200	-981.462	-172.118	-809.344	0.393741	0.53828	0.29583	0.275809	0.1051418	0.9060865	0.2758093	0.2958295	0.5382804	0.3937415	0.04397975	0.06116207	0.09391354	69.38825	0.03844614	0.0338165	0.0338165	0.0338165	0.0338165	0.0338165	0.0338165	0.0450089	0.0450089	0.0450089	0.0450089	0.0450089	0.0450089	0.0878412	0.0878412	0.0878412	0.0878412	0.0878412	0.0878412	69.38825	1758.837	0.4182898	0.5130753	0.292296	0.194629	0.513075	0.1946291	0.4869247	0.2922955
4250	-979.38	-169.885	-809.495	0.464923	0.660874	0.44438	0.656348	0.1025461	0.905671	0.6563482	0.4443797	0.660874	0.4649232	0.03675597	0.06579013	0.09432903	69.38825	0.03261745	0.0537691	0.0537691	0.0537691	0.0537691	0.0537691	0.0537691	0.0562548	0.0562548	0.0562548	0.0562548	0.0562548	0.0562548	0.0566427	0.0566427	0.0566427	0.0566427	0.0566427	0.0566427	69.38825	1758.837	0.3584336	0.2415626	0.120002	0.638435	0.241563	0.6384351	0.7584374	0.1200023
4300	-979.562	-169.992	-809.57	0.581632	0.532477	0.365426	0.988931	0.0972817	0.9153919	0.988931	0.3654263	0.5324773	0.5816318	0.03296344	0.06431826	0.08460808	69.38825	0.03681529	0.048328	0.048328	0.048328	0.048328	0.048328	0.048328	0.0769214	0.0769214	0.0769214	0.0769214	0.0769214	0.0769214	0.0414173	0.0414173	0.0414173	0.0414173	0.0414173	0.0414173	69.38825	1758.837	0.3388452	0.4832984	0.420896	0.095806	0.483298	0.09580602	0.5167016	0.4208956
4350	-980.896	-172.037	-808.859	0.756955	0.744465	0.702561	0.627207	0.1103449	0.9172846	0.6272067	0.7025607	0.744465	0.7569554	0.053778	0.05656694	0.08271539	69.38825	0.02653614	0.0496582	0.0496582	0.0496582	0.0496582	0.0496582	0.0496582	0.0535029	0.0535029	0.0535029	0.0535029	0.0535029	0.0535029	0.0635055	0.0635055	0.0635055	0.0635055	0.0635055	0.0635055	69.38825	1758.837	0.4873627	0.2722145	0.323881	0.403904	0.272215	0.4039041	0.7277855	0.3238814
4400	-980.975	-170.948	-810.027	0.854439	0.903204	0.364638	0.36509	0.09347672	0.8941075	0.3650896	0.3646382	0.9032044	0.8544388	0.02307417	0.07040255	0.1058925	69.38825	0.02955242	0.0182343	0.0182343	0.0182343	0.0182343	0.0182343	0.0182343	0.0427276	0.0427276	0.0427276	0.0427276	0.0427276	0.0427276	0.105705	0.105705	0.105705	0.105705	0.105705	0.105705	69.38825	1758.837	0.246844	0.4992922	0.136396	0.364312	0.499292	0.3643121	0.5007078	0.1363957
4450	-979.01	-170.009	-809.001	0.305238	0.891576	0.195605	0.584293	0.1102074	0.9148336	0.5842926	0.1956047	0.8915759	0.3052379	0.05732274	0.05288463	0.08516637	69.38825	0.03083771	0.033727	0.033727	0.033727	0.033727	0.033727	0.033727	0.0526305	0.0526305	0.0526305	0.0526305	0.0526305	0.0526305	0.0803092	0.0803092	0.0803092	0.0803092	0.0803092	0.0803092	69.38825	1758.837	0.5201352	0.02652345	0.0541867	0.91929	0.0265234	0.9192899	0.9734766	0.05418666
4500	-983.829	-170.522	-813.307	0.924107	0.429998	0.42839	0.845701	0.1142822	0.926959	0.8457014	0.4283897	0.4299983	0.9241066	0.02972255	0.08455966	0.07304104	69.38825	0.03289791	0.039179	0.039179	0.039179	0.039179	0.039179	0.039179	0.0845156	0.0845156	0.0845156	0.0845156	0.0845156	0.0845156	0.0429721	0.0429721	0.0429721	0.0429721	0.0429721	0.0429721	69.38825	1758.837	0.2600803	0.4549579	0.137763	0.407279	0.454958	0.4072789	0.5450421	0.1377632
4550	-979.847	-169.69	-810.157	0.340985	0.886812	0.341352	0.898506	0.08879608	0.8899572	0.8985064	0.3413524	0.8868118	0.340985	0.01751666	0.07127942	0.1100428	69.38825	0.02312423	0.0558376	0.0558376	0.0558376	0.0558376	0.0558376	0.0558376	0.0557775	0.0557775	0.0557775	0.0557775	0.0557775	0.0557775	0.0550515	0.0550515	0.0550515	0.0550515	0.0550515	0.0550515	69.38825	1758.837	0.1972684	0.1707603	0.0402442	0.788995	0.17076	0.7889955	0.8292397	0.04024424
4600	-980.354	-171.467	-808.887	0.103018	0.641464	0.274751	0.695979	0.1126913	0.8694039	0.6959789	0.2747507	0.6414636	0.1030179	0.05939217	0.05329916	0.1305961	69.38825	0.02689204	0.0968693	0.0968693	0.0968693	0.0968693	0.0968693	0.0968693	0.0363212	0.0363212	0.0363212	0.0363212	0.0363212	0.0363212	0.0334762	0.0334762	0.0334762	0.0334762	0.0334762	0.0334762	69.38825	1758.837	0.5270341	0.04567919	0.633649	0.320672	0.0456792	0.3206719	0.9543208	0.6336489
4650	-979.043	-169.523	-809.519	0.886606	0.680328	0.231599	0.67384	0.1179268	0.9142736	0.6738402	0.2315994	0.6803283	0.8866062	0.06856235	0.04936441	0.08572645	69.38825	0.0420867	0.019172	0.019172	0.019172	0.019172	0.019172	0.019172	0.073394	0.073394	0.073394	0.073394	0.073394	0.073394	0.0741007	0.0741007	0.0741007	0.0741007	0.0741007	0.0741007	69.38825	1758.837	0.5813977	0.5051724	0.376061	0.118766	0.505172	0.1187664	0.4948276	0.3760612
4700	-983.118	-173.853	-809.265	0.73237	0.870749	0.136875	0.733751	0.09464322	0.8497797	0.7337515	0.1368747	0.8707486	0.7323701	0.0288171	0.06582611	0.1502203	69.38825	0.02237102	0.013123	0.013123	0.013123	0.013123	0.013123	0.013123	0.0702168	0.0702168	0.0702168	0.0702168	0.0702168	0.0702168	0.0833268	0.0833268	0.0833268	0.0833268	0.0833268	0.0833268	69.38825	1758.837	0.3044814	0.6199185	0.201355	0.178726	0.619919	0.1787263	0.3800815	0.2013551
4750	-981.572	-171.272	-810.3	0.768883	0.407314	0.169517	0.562217	0.1283461	0.9702095	0.5622169	0.1695166	0.4073135	0.7688826	0.08110048	0.04724563	0.02979049	69.38825	0.05830468	0.0188926	0.0188926	0.0188926	0.0188926	0.0188926	0.0188926	0.0856921	0.0856921	0.0856921	0.0856921	0.0856921	0.0856921	0.062082	0.062082	0.062082	0.062082	0.062082	0.062082	69.38825	1758.837	0.6318889	0.08988905	0.10066	0.809451	0.089889	0.8094508	0.910111	0.1006602
4800	-983.548	-172.641	-810.907	0.415754	0.630039	0.248163	0.969241	0.1153573	0.8409527	0.9692414	0.248163	0.6300389	0.4157538	0.04006097	0.07529636	0.1590473	69.38825	0.02249489	0.0442751	0.0442751	0.0442751	0.0442751	0.0442751	0.0442751	0.0741752	0.0741752	0.0741752	0.0741752	0.0741752	0.0741752	0.0482163	0.0482163	0.0482163	0.0482163	0.0482163	0.0482163	69.38825	1758.837	0.3472772	0.1716853	0.423095	0.405219	0.171685	0.4052193	0.8283147	0.4230954
4850	-979.973	-170.687	-809.286	0.752088	0.505116	0.203307	0.5578	0.1001359	0.9475681	0.5578001	0.2033072	0.5051157	0.7520875	0.04473752	0.05539842	0.05243193	69.38825	0.0377835	0.0207062	0.0207062	0.0207062	0.0207062	0.0207062	0.0207062	0.0765976	0.0765976	0.0765976	0.0765976	0.0765976	0.0765976	0.0693629	0.0693629	0.0693629	0.0693629	0.0693629	0.0693629	69.38825	1758.837	0.4467679	0.453432	0.306205	0.240363	0.453432	0.2403632	0.546568	0.3062048
4900	-978.084	-168.951	-809.133	0.167169	0.814207	0.281361	0.74532	0.1079328	0.9155997	0.7453197	0.2813609	0.814207	0.1671688	0.05729558	0.05063721	0.08440029	69.38825	0.03283269	0.0742986	0.0742986	0.0742986	0.0742986	0.0742986	0.0742986	0.044144	0.044144	0.044144	0.044144	0.044144	0.044144	0.0482241	0.0482241	0.0482241	0.0482241	0.0482241	0.0482241	69.38825	1758.837	0.530845	0.01211942	0.711583	0.276297	0.0121194	0.2762974	0.9878806	0.7115832
